epoch,loss,test_accuracy
0,3.177565813064575,0.0
1,3.153526544570923,0.0
2,3.1302340030670166,0.0
3,3.108351707458496,0.0
4,3.0876059532165527,0.0
5,3.067439317703247,0.0
6,3.047537088394165,0.0
7,3.028021812438965,0.0
8,3.0088157653808594,0.0
9,2.990126132965088,0.0
10,2.9716272354125977,0.09090909361839294
11,2.9531445503234863,0.09090909361839294
12,2.934857130050659,0.09090909361839294
13,2.916902780532837,0.09090909361839294
14,2.898919105529785,0.09090909361839294
15,2.8807053565979004,0.09090909361839294
16,2.862522840499878,0.09090909361839294
17,2.844363212585449,0.09090909361839294
18,2.8260271549224854,0.09090909361839294
19,2.8076179027557373,0.09090909361839294
20,2.789241075515747,0.09090909361839294
21,2.770508289337158,0.09090909361839294
22,2.7514796257019043,0.09090909361839294
23,2.7322838306427,0.09090909361839294
24,2.712815523147583,0.09090909361839294
25,2.6929826736450195,0.09090909361839294
26,2.6728689670562744,0.09090909361839294
27,2.652398109436035,0.09090909361839294
28,2.631657600402832,0.09090909361839294
29,2.610400915145874,0.09090909361839294
30,2.588714361190796,0.09090909361839294
31,2.566598892211914,0.09090909361839294
32,2.5441079139709473,0.09090909361839294
33,2.521240472793579,0.09090909361839294
34,2.4980628490448,0.09090909361839294
35,2.4747257232666016,0.09090909361839294
36,2.4514007568359375,0.09090909361839294
37,2.4278414249420166,0.09090909361839294
38,2.403993844985962,0.1818181872367859
39,2.380000114440918,0.1818181872367859
40,2.355808973312378,0.1818181872367859
41,2.3314337730407715,0.1818181872367859
42,2.3069748878479004,0.1818181872367859
43,2.2824349403381348,0.1818181872367859
44,2.2577788829803467,0.1818181872367859
45,2.232974052429199,0.1818181872367859
46,2.208054542541504,0.1818181872367859
47,2.1832778453826904,0.1818181872367859
48,2.15838885307312,0.1818181872367859
49,2.1334335803985596,0.1818181872367859
50,2.10848069190979,0.1818181872367859
51,2.0834779739379883,0.1818181872367859
52,2.058509588241577,0.1818181872367859
53,2.033609390258789,0.1818181872367859
54,2.0088372230529785,0.1818181872367859
55,1.984106421470642,0.1818181872367859
56,1.9595783948898315,0.1818181872367859
57,1.9352443218231201,0.1818181872367859
58,1.9115070104599,0.1818181872367859
59,1.887718677520752,0.1818181872367859
60,1.8639006614685059,0.1818181872367859
61,1.8402211666107178,0.1818181872367859
62,1.816781997680664,0.1818181872367859
63,1.793524980545044,0.1818181872367859
64,1.770397424697876,0.1818181872367859
65,1.747429609298706,0.1818181872367859
66,1.7247753143310547,0.1818181872367859
67,1.7024041414260864,0.1818181872367859
68,1.6802808046340942,0.1818181872367859
69,1.6583720445632935,0.1818181872367859
70,1.6367313861846924,0.1818181872367859
71,1.6153225898742676,0.1818181872367859
72,1.5941495895385742,0.1818181872367859
73,1.5730929374694824,0.1818181872367859
74,1.5523205995559692,0.1818181872367859
75,1.5318259000778198,0.1818181872367859
76,1.5116512775421143,0.1818181872367859
77,1.491797924041748,0.1818181872367859
78,1.4720826148986816,0.1818181872367859
79,1.4525619745254517,0.1818181872367859
80,1.4334003925323486,0.1818181872367859
81,1.4144701957702637,0.1818181872367859
82,1.395676851272583,0.1818181872367859
83,1.3772386312484741,0.1818181872367859
84,1.359071969985962,0.1818181872367859
