epoch,loss,test_accuracy
111,0.7379757761955261,0.1818181872367859
112,0.7266737818717957,0.1818181872367859
113,0.7154973745346069,0.1818181872367859
114,0.7045345902442932,0.1818181872367859
115,0.6939798593521118,0.1818181872367859
116,0.6835672855377197,0.1818181872367859
117,0.6735294461250305,0.1818181872367859
118,0.6636131405830383,0.1818181872367859
119,0.6538968682289124,0.1818181872367859
120,0.6443760395050049,0.1818181872367859
121,0.6352458000183105,0.1818181872367859
122,0.6260716319084167,0.1818181872367859
123,0.6171621680259705,0.1818181872367859
124,0.6085813045501709,0.1818181872367859
125,0.6001394987106323,0.1818181872367859
126,0.591631293296814,0.1818181872367859
127,0.5836064219474792,0.27272728085517883
128,0.5756723880767822,0.27272728085517883
129,0.567838728427887,0.27272728085517883
130,0.5601615309715271,0.27272728085517883
131,0.5527142286300659,0.27272728085517883
132,0.5453767776489258,0.27272728085517883
133,0.5382967591285706,0.27272728085517883
134,0.5310736298561096,0.27272728085517883
135,0.5242490768432617,0.27272728085517883
136,0.5176222920417786,0.27272728085517883
137,0.5109792947769165,0.27272728085517883
138,0.5044578909873962,0.27272728085517883
139,0.49832189083099365,0.27272728085517883
140,0.49198997020721436,0.27272728085517883
141,0.485996812582016,0.27272728085517883
142,0.48010945320129395,0.27272728085517883
143,0.4741787016391754,0.27272728085517883
144,0.46845129132270813,0.27272728085517883
145,0.4627249836921692,0.27272728085517883
146,0.45738157629966736,0.27272728085517883
147,0.4521031379699707,0.27272728085517883
148,0.4468337595462799,0.27272728085517883
149,0.4415881633758545,0.27272728085517883
150,0.43635761737823486,0.27272728085517883
151,0.4315747022628784,0.27272728085517883
152,0.42667508125305176,0.27272728085517883
153,0.4217020869255066,0.27272728085517883
154,0.4170476198196411,0.27272728085517883
155,0.4124552607536316,0.27272728085517883
156,0.40790197253227234,0.27272728085517883
157,0.4034658968448639,0.27272728085517883
158,0.3990228474140167,0.27272728085517883
159,0.3947109878063202,0.27272728085517883
160,0.39054688811302185,0.27272728085517883
161,0.3863936960697174,0.27272728085517883
162,0.382197767496109,0.27272728085517883
163,0.37811270356178284,0.27272728085517883
164,0.37396231293678284,0.27272728085517883
165,0.3701186776161194,0.27272728085517883
166,0.3662857115268707,0.27272728085517883
167,0.36261844635009766,0.27272728085517883
168,0.3587002456188202,0.27272728085517883
169,0.35508131980895996,0.27272728085517883
170,0.3514973521232605,0.27272728085517883
171,0.3478890359401703,0.27272728085517883
172,0.344388484954834,0.27272728085517883
173,0.34079959988594055,0.27272728085517883
174,0.33733028173446655,0.27272728085517883
175,0.33408793807029724,0.27272728085517883
176,0.3307478129863739,0.27272728085517883
177,0.3275347948074341,0.27272728085517883
178,0.32429999113082886,0.27272728085517883
179,0.3211820721626282,0.27272728085517883
180,0.3180240988731384,0.27272728085517883
181,0.3147600293159485,0.27272728085517883
182,0.3117538392543793,0.27272728085517883
183,0.30883896350860596,0.27272728085517883
184,0.3058513104915619,0.27272728085517883
185,0.3028656840324402,0.27272728085517883
186,0.29989585280418396,0.27272728085517883
187,0.2970685660839081,0.27272728085517883
188,0.2942012846469879,0.27272728085517883
189,0.29150351881980896,0.27272728085517883
190,0.2887459695339203,0.27272728085517883
191,0.2860434353351593,0.27272728085517883
192,0.28360122442245483,0.27272728085517883
193,0.28093037009239197,0.27272728085517883
194,0.27824556827545166,0.27272728085517883
195,0.27573534846305847,0.27272728085517883
196,0.27326762676239014,0.27272728085517883
197,0.2706979811191559,0.27272728085517883
198,0.2685202658176422,0.27272728085517883
199,0.2660047709941864,0.27272728085517883
200,0.2634839713573456,0.27272728085517883
201,0.2612052857875824,0.27272728085517883
202,0.258816659450531,0.27272728085517883
203,0.2565784156322479,0.27272728085517883
204,0.2542368769645691,0.27272728085517883
205,0.25206324458122253,0.27272728085517883
206,0.24981895089149475,0.27272728085517883
207,0.2477594017982483,0.27272728085517883
208,0.24566206336021423,0.27272728085517883
209,0.24347101151943207,0.27272728085517883
210,0.24126143753528595,0.27272728085517883
211,0.23922358453273773,0.27272728085517883
212,0.23725487291812897,0.27272728085517883
213,0.23531146347522736,0.27272728085517883
214,0.23311157524585724,0.27272728085517883
215,0.23117943108081818,0.27272728085517883
216,0.2292798012495041,0.27272728085517883
217,0.22740322351455688,0.27272728085517883
218,0.22553840279579163,0.27272728085517883
219,0.22343136370182037,0.27272728085517883
220,0.22156646847724915,0.27272728085517883
221,0.21968193352222443,0.27272728085517883
222,0.21798409521579742,0.27272728085517883
223,0.21613021194934845,0.27272728085517883
224,0.21433916687965393,0.27272728085517883
225,0.2126801759004593,0.27272728085517883
226,0.2108958214521408,0.27272728085517883
227,0.20907370746135712,0.27272728085517883
228,0.20760363340377808,0.27272728085517883
229,0.2059636414051056,0.27272728085517883
230,0.2042890191078186,0.27272728085517883
231,0.20246674120426178,0.27272728085517883
232,0.20062001049518585,0.27272728085517883
233,0.19934603571891785,0.27272728085517883
234,0.19776490330696106,0.27272728085517883
235,0.1960364729166031,0.27272728085517883
236,0.1944551318883896,0.27272728085517883
237,0.19300904870033264,0.27272728085517883
238,0.19130325317382812,0.27272728085517883
239,0.18988163769245148,0.27272728085517883
240,0.1884049028158188,0.27272728085517883
241,0.18684828281402588,0.27272728085517883
242,0.18532788753509521,0.27272728085517883
243,0.18391984701156616,0.27272728085517883
244,0.18235939741134644,0.27272728085517883
245,0.18078160285949707,0.27272728085517883
246,0.17947839200496674,0.27272728085517883
247,0.17800059914588928,0.27272728085517883
248,0.17664676904678345,0.27272728085517883
249,0.17523668706417084,0.27272728085517883
250,0.1738242357969284,0.27272728085517883
251,0.17238909006118774,0.27272728085517883
252,0.17096170783042908,0.27272728085517883
253,0.1696546971797943,0.27272728085517883
254,0.16839586198329926,0.27272728085517883
255,0.16707587242126465,0.27272728085517883
256,0.1658046543598175,0.27272728085517883
257,0.16450083255767822,0.27272728085517883
258,0.16318923234939575,0.27272728085517883
259,0.16196337342262268,0.27272728085517883
260,0.160649374127388,0.27272728085517883
261,0.15941712260246277,0.27272728085517883
262,0.1582116335630417,0.27272728085517883
263,0.15696008503437042,0.27272728085517883
264,0.15579411387443542,0.27272728085517883
265,0.15456943213939667,0.27272728085517883
266,0.1534472554922104,0.27272728085517883
267,0.15227341651916504,0.27272728085517883
268,0.15110330283641815,0.27272728085517883
269,0.1498955488204956,0.27272728085517883
270,0.1488378793001175,0.27272728085517883
271,0.14774538576602936,0.27272728085517883
272,0.14666840434074402,0.27272728085517883
273,0.1455487608909607,0.27272728085517883
274,0.14454132318496704,0.27272728085517883
275,0.14339938759803772,0.27272728085517883
276,0.14233781397342682,0.27272728085517883
277,0.14132250845432281,0.27272728085517883
278,0.14025837182998657,0.27272728085517883
279,0.1392580270767212,0.27272728085517883
280,0.13813412189483643,0.27272728085517883
281,0.13718849420547485,0.27272728085517883
282,0.13615863025188446,0.27272728085517883
283,0.13517364859580994,0.27272728085517883
284,0.1342199742794037,0.27272728085517883
285,0.1332969218492508,0.27272728085517883
286,0.1322605162858963,0.27272728085517883
287,0.13130079209804535,0.27272728085517883
288,0.13042695820331573,0.27272728085517883
289,0.1294211894273758,0.27272728085517883
290,0.12852948904037476,0.27272728085517883
291,0.12756429612636566,0.27272728085517883
292,0.12663033604621887,0.27272728085517883
293,0.12573795020580292,0.27272728085517883
294,0.12484394013881683,0.27272728085517883
295,0.123946912586689,0.27272728085517883
296,0.12301724404096603,0.27272728085517883
297,0.12220380455255508,0.27272728085517883
298,0.12130419164896011,0.27272728085517883
299,0.12050055712461472,0.27272728085517883
300,0.11964745819568634,0.27272728085517883
301,0.11877107620239258,0.27272728085517883
302,0.11786758154630661,0.27272728085517883
303,0.11702650785446167,0.27272728085517883
304,0.11618893593549728,0.27272728085517883
305,0.11534500867128372,0.27272728085517883
306,0.1146092489361763,0.27272728085517883
307,0.11376853287220001,0.27272728085517883
308,0.11299559473991394,0.27272728085517883
309,0.11216631531715393,0.27272728085517883
310,0.11149930208921432,0.27272728085517883
311,0.11067850887775421,0.27272728085517883
312,0.10988684743642807,0.27272728085517883
313,0.10907416045665741,0.27272728085517883
314,0.1083117201924324,0.27272728085517883
315,0.10769021511077881,0.27272728085517883
316,0.10685298591852188,0.27272728085517883
317,0.10614808648824692,0.27272728085517883
318,0.1054285392165184,0.27272728085517883
319,0.10466471314430237,0.27272728085517883
320,0.10397446155548096,0.27272728085517883
321,0.10325536876916885,0.27272728085517883
322,0.10252480208873749,0.27272728085517883
323,0.10181856155395508,0.27272728085517883
324,0.10116904228925705,0.27272728085517883
325,0.10047581046819687,0.27272728085517883
326,0.09983260184526443,0.27272728085517883
327,0.09916744381189346,0.27272728085517883
328,0.09853158891201019,0.27272728085517883
329,0.09788258373737335,0.27272728085517883
330,0.09722177684307098,0.27272728085517883
331,0.09652090072631836,0.27272728085517883
332,0.09587863087654114,0.27272728085517883
333,0.09519476443529129,0.27272728085517883
334,0.0945502296090126,0.27272728085517883
335,0.09391073882579803,0.27272728085517883
336,0.09328919649124146,0.27272728085517883
337,0.09270408749580383,0.27272728085517883
338,0.09206375479698181,0.27272728085517883
339,0.09138476848602295,0.27272728085517883
340,0.09081634879112244,0.27272728085517883
341,0.09023550897836685,0.27272728085517883
342,0.08964010328054428,0.27272728085517883
343,0.08905287832021713,0.27272728085517883
344,0.08835318684577942,0.27272728085517883
345,0.08778035640716553,0.27272728085517883
346,0.08721603453159332,0.27272728085517883
347,0.08668610453605652,0.27272728085517883
348,0.08610399067401886,0.27272728085517883
349,0.08550714701414108,0.27272728085517883
350,0.08490851521492004,0.27272728085517883
351,0.08438698947429657,0.27272728085517883
352,0.08376551419496536,0.27272728085517883
353,0.08325452357530594,0.27272728085517883
354,0.08271467685699463,0.27272728085517883
355,0.08216876536607742,0.27272728085517883
356,0.08163056522607803,0.27272728085517883
357,0.08107214421033859,0.27272728085517883
358,0.08051704615354538,0.27272728085517883
359,0.07994809746742249,0.27272728085517883
360,0.07943138480186462,0.27272728085517883
361,0.0789366289973259,0.27272728085517883
362,0.07866945117712021,0.27272728085517883
363,0.07797657698392868,0.27272728085517883
364,0.07743058353662491,0.27272728085517883
365,0.07689613848924637,0.27272728085517883
366,0.07638772577047348,0.27272728085517883
367,0.07590344548225403,0.27272728085517883
368,0.07538530975580215,0.27272728085517883
369,0.07490254938602448,0.27272728085517883
370,0.07447317987680435,0.27272728085517883
371,0.07397836446762085,0.27272728085517883
372,0.07350374013185501,0.27272728085517883
373,0.07300226390361786,0.27272728085517883
374,0.07254459708929062,0.27272728085517883
375,0.07205117493867874,0.27272728085517883
376,0.07151664048433304,0.27272728085517883
377,0.07108784466981888,0.27272728085517883
378,0.0705399438738823,0.27272728085517883
379,0.07015728205442429,0.27272728085517883
380,0.06971649080514908,0.27272728085517883
381,0.06925068795681,0.27272728085517883
382,0.06887094676494598,0.27272728085517883
383,0.06841958314180374,0.27272728085517883
384,0.0679001733660698,0.27272728085517883
385,0.06748315691947937,0.27272728085517883
386,0.06695634871721268,0.27272728085517883
387,0.06646111607551575,0.27272728085517883
388,0.06604450941085815,0.27272728085517883
389,0.06561949849128723,0.27272728085517883
390,0.06529992073774338,0.27272728085517883
391,0.06479194760322571,0.27272728085517883
392,0.06435522437095642,0.27272728085517883
393,0.06392057985067368,0.27272728085517883
394,0.06353536993265152,0.27272728085517883
395,0.06310000270605087,0.27272728085517883
396,0.0626450777053833,0.27272728085517883
397,0.062279630452394485,0.27272728085517883
398,0.06177305802702904,0.27272728085517883
399,0.06135208532214165,0.27272728085517883
400,0.06104883551597595,0.27272728085517883
401,0.06059978902339935,0.27272728085517883
402,0.06020364165306091,0.27272728085517883
403,0.0597875602543354,0.27272728085517883
404,0.059367451816797256,0.27272728085517883
405,0.05890674889087677,0.27272728085517883
406,0.05863497406244278,0.27272728085517883
407,0.058176230639219284,0.27272728085517883
408,0.05773552134633064,0.27272728085517883
409,0.05740201845765114,0.27272728085517883
410,0.0569620281457901,0.27272728085517883
411,0.05661998689174652,0.27272728085517883
412,0.05628782510757446,0.27272728085517883
413,0.05585280805826187,0.27272728085517883
414,0.055468931794166565,0.27272728085517883
415,0.05516941472887993,0.27272728085517883
416,0.054698556661605835,0.27272728085517883
417,0.054305169731378555,0.27272728085517883
418,0.05403558537364006,0.27272728085517883
419,0.053582966327667236,0.27272728085517883
420,0.05318496376276016,0.27272728085517883
421,0.052996519953012466,0.27272728085517883
422,0.05248412862420082,0.27272728085517883
423,0.052104849368333817,0.27272728085517883
424,0.05179871618747711,0.27272728085517883
425,0.05150375887751579,0.27272728085517883
426,0.05111243575811386,0.27272728085517883
427,0.05076020956039429,0.27272728085517883
428,0.050428539514541626,0.27272728085517883
429,0.05003493279218674,0.27272728085517883
430,0.049712467938661575,0.27272728085517883
431,0.049325406551361084,0.27272728085517883
432,0.04902808740735054,0.27272728085517883
433,0.048654939979314804,0.27272728085517883
434,0.048361826688051224,0.27272728085517883
435,0.04805316403508186,0.27272728085517883
436,0.04771991819143295,0.27272728085517883
437,0.04735427722334862,0.27272728085517883
438,0.047048185020685196,0.27272728085517883
439,0.04669841006398201,0.27272728085517883
440,0.046339720487594604,0.27272728085517883
441,0.046001825481653214,0.27272728085517883
442,0.04567897692322731,0.27272728085517883
443,0.04544968903064728,0.27272728085517883
444,0.04510261490941048,0.27272728085517883
445,0.044920310378074646,0.27272728085517883
446,0.04454227536916733,0.27272728085517883
447,0.04423445090651512,0.27272728085517883
448,0.04389549791812897,0.27272728085517883
449,0.043594490736722946,0.27272728085517883
450,0.04329395294189453,0.27272728085517883
451,0.04297174513339996,0.27272728085517883
452,0.04270836338400841,0.27272728085517883
453,0.04232705384492874,0.27272728085517883
454,0.04211621731519699,0.27272728085517883
455,0.041792046278715134,0.27272728085517883
456,0.04149622842669487,0.27272728085517883
457,0.04120052605867386,0.27272728085517883
458,0.040868327021598816,0.27272728085517883
459,0.040566008538007736,0.27272728085517883
460,0.040274281054735184,0.27272728085517883
461,0.040028881281614304,0.27272728085517883
462,0.03974886238574982,0.27272728085517883
463,0.03943745046854019,0.27272728085517883
464,0.039139699190855026,0.27272728085517883
465,0.038880605250597,0.27272728085517883
466,0.03855510056018829,0.27272728085517883
467,0.03847157955169678,0.27272728085517883
468,0.03804793208837509,0.27272728085517883
469,0.03775480017066002,0.27272728085517883
470,0.03752223402261734,0.27272728085517883
471,0.03722718730568886,0.27272728085517883
472,0.037053972482681274,0.27272728085517883
473,0.03663891926407814,0.27272728085517883
474,0.03640265017747879,0.27272728085517883
475,0.03622026741504669,0.27272728085517883
476,0.03591237962245941,0.27272728085517883
477,0.03568507730960846,0.27272728085517883
478,0.03543071821331978,0.27272728085517883
479,0.035174645483493805,0.27272728085517883
480,0.03488384559750557,0.27272728085517883
481,0.03477910906076431,0.27272728085517883
482,0.03440694883465767,0.27272728085517883
483,0.03412466123700142,0.27272728085517883
484,0.033949267119169235,0.27272728085517883
485,0.033669862896203995,0.27272728085517883
486,0.033452171832323074,0.27272728085517883
487,0.03319313004612923,0.27272728085517883
488,0.0329691506922245,0.27272728085517883
489,0.032725442200899124,0.27272728085517883
490,0.03248835355043411,0.27272728085517883
491,0.032362136989831924,0.27272728085517883
492,0.03204948455095291,0.27272728085517883
493,0.031818024814128876,0.27272728085517883
494,0.03163246065378189,0.27272728085517883
495,0.03140202909708023,0.27272728085517883
496,0.03119099698960781,0.27272728085517883
497,0.03097286820411682,0.27272728085517883
498,0.030704429373145103,0.27272728085517883
499,0.03048786148428917,0.27272728085517883
500,0.03037448227405548,0.27272728085517883
501,0.030103659257292747,0.27272728085517883
502,0.029895178973674774,0.27272728085517883
503,0.02977946773171425,0.27272728085517883
504,0.029523558914661407,0.27272728085517883
505,0.02931210957467556,0.27272728085517883
506,0.029111362993717194,0.27272728085517883
507,0.02887459471821785,0.27272728085517883
508,0.028686903417110443,0.27272728085517883
509,0.028567660599946976,0.27272728085517883
510,0.02827913872897625,0.27272728085517883
511,0.028112750500440598,0.27272728085517883
512,0.02794155478477478,0.27272728085517883
513,0.027734806761145592,0.27272728085517883
514,0.02757682092487812,0.27272728085517883
515,0.027349477633833885,0.27272728085517883
516,0.027145851403474808,0.27272728085517883
517,0.02695043943822384,0.27272728085517883
518,0.0267522893846035,0.27272728085517883
519,0.02662678435444832,0.27272728085517883
520,0.026388559490442276,0.27272728085517883
521,0.026209421455860138,0.27272728085517883
522,0.02613663859665394,0.27272728085517883
523,0.025911204516887665,0.27272728085517883
524,0.025721769779920578,0.27272728085517883
525,0.02558036521077156,0.27272728085517883
526,0.02535654790699482,0.27272728085517883
527,0.02519376389682293,0.27272728085517883
528,0.025079863145947456,0.27272728085517883
529,0.02480333112180233,0.27272728085517883
530,0.024676688015460968,0.27272728085517883
531,0.02451964281499386,0.27272728085517883
532,0.024380620568990707,0.27272728085517883
533,0.02422228269279003,0.27272728085517883
534,0.024086814373731613,0.27272728085517883
535,0.023891868069767952,0.27272728085517883
536,0.023771926760673523,0.27272728085517883
537,0.023572633042931557,0.27272728085517883
538,0.023500511422753334,0.27272728085517883
539,0.023273389786481857,0.27272728085517883
540,0.023124990984797478,0.27272728085517883
541,0.02297922968864441,0.27272728085517883
542,0.022817034274339676,0.27272728085517883
543,0.022728580981492996,0.27272728085517883
544,0.022513678297400475,0.27272728085517883
545,0.022365480661392212,0.27272728085517883
546,0.0222155824303627,0.27272728085517883
547,0.022089369595050812,0.27272728085517883
548,0.02198527567088604,0.27272728085517883
549,0.021784108132123947,0.27272728085517883
550,0.02165292575955391,0.27272728085517883
551,0.02153254859149456,0.27272728085517883
552,0.02137329988181591,0.27272728085517883
553,0.021253414452075958,0.27272728085517883
554,0.02111075446009636,0.27272728085517883
555,0.020950540900230408,0.27272728085517883
556,0.020891860127449036,0.27272728085517883
557,0.02077224664390087,0.27272728085517883
558,0.02063043974339962,0.27272728085517883
559,0.020547425374388695,0.27272728085517883
560,0.020372051745653152,0.27272728085517883
561,0.02026125229895115,0.27272728085517883
562,0.020098591223359108,0.27272728085517883
563,0.019964177161455154,0.27272728085517883
564,0.019866686314344406,0.27272728085517883
565,0.019712207838892937,0.27272728085517883
566,0.019633688032627106,0.27272728085517883
567,0.019479677081108093,0.27272728085517883
568,0.019394053146243095,0.27272728085517883
569,0.01926759071648121,0.27272728085517883
570,0.019126828759908676,0.27272728085517883
571,0.01900641806423664,0.27272728085517883
572,0.018887704238295555,0.27272728085517883
573,0.018752548843622208,0.27272728085517883
574,0.01873720996081829,0.27272728085517883
575,0.018594836816191673,0.27272728085517883
576,0.018444838002324104,0.27272728085517883
577,0.018402498215436935,0.27272728085517883
578,0.018230360001325607,0.27272728085517883
579,0.018147017806768417,0.27272728085517883
580,0.017997024580836296,0.27272728085517883
581,0.01791812852025032,0.27272728085517883
582,0.017762064933776855,0.27272728085517883
583,0.017689475789666176,0.27272728085517883
584,0.017577163875102997,0.27272728085517883
585,0.017452480271458626,0.27272728085517883
586,0.01735145039856434,0.27272728085517883
587,0.017267819494009018,0.27272728085517883
588,0.01719340868294239,0.27272728085517883
589,0.017079908400774002,0.27272728085517883
590,0.01700110174715519,0.27272728085517883
591,0.01688627526164055,0.27272728085517883
592,0.016790755093097687,0.27272728085517883
593,0.016668107360601425,0.27272728085517883
594,0.016649926081299782,0.27272728085517883
595,0.016489775851368904,0.27272728085517883
596,0.01639111153781414,0.27272728085517883
597,0.01628555916249752,0.27272728085517883
598,0.016231093555688858,0.27272728085517883
599,0.016128430142998695,0.27272728085517883
600,0.01602030359208584,0.27272728085517883
601,0.015938084572553635,0.27272728085517883
602,0.015826715156435966,0.27272728085517883
603,0.015750247985124588,0.27272728085517883
604,0.015650710090994835,0.27272728085517883
605,0.01558458898216486,0.27272728085517883
606,0.015466496348381042,0.27272728085517883
607,0.015398552641272545,0.27272728085517883
608,0.01532770600169897,0.27272728085517883
609,0.015222200192511082,0.27272728085517883
610,0.015137494541704655,0.27272728085517883
611,0.015051019378006458,0.27272728085517883
612,0.014977112412452698,0.27272728085517883
613,0.014897272922098637,0.27272728085517883
614,0.014804051257669926,0.27272728085517883
615,0.014725225046277046,0.27272728085517883
616,0.014624143950641155,0.27272728085517883
617,0.014556238427758217,0.27272728085517883
618,0.014473918825387955,0.27272728085517883
619,0.014403660781681538,0.27272728085517883
620,0.014308447018265724,0.27272728085517883
621,0.014264591969549656,0.27272728085517883
622,0.014184430241584778,0.27272728085517883
623,0.014116126112639904,0.27272728085517883
624,0.014038996770977974,0.27272728085517883
625,0.013964518904685974,0.27272728085517883
626,0.013880201615393162,0.27272728085517883
627,0.01379405241459608,0.27272728085517883
628,0.013731001876294613,0.27272728085517883
629,0.013633878901600838,0.27272728085517883
630,0.01358491275459528,0.27272728085517883
631,0.013538605533540249,0.27272728085517883
632,0.013428342528641224,0.27272728085517883
633,0.013356282375752926,0.27272728085517883
634,0.013286647386848927,0.27272728085517883
635,0.013235574588179588,0.27272728085517883
636,0.013148392550647259,0.27272728085517883
637,0.01307092048227787,0.27272728085517883
638,0.013006317429244518,0.27272728085517883
639,0.01293971762061119,0.27272728085517883
640,0.012884191237390041,0.27272728085517883
641,0.012799742631614208,0.27272728085517883
642,0.012760108336806297,0.27272728085517883
643,0.01267563458532095,0.27272728085517883
644,0.012617516331374645,0.27272728085517883
645,0.012552610598504543,0.27272728085517883
646,0.012485142797231674,0.27272728085517883
647,0.012417012825608253,0.27272728085517883
648,0.012348799966275692,0.27272728085517883
649,0.012283552438020706,0.27272728085517883
650,0.01222836971282959,0.27272728085517883
651,0.012170241214334965,0.27272728085517883
652,0.012094787321984768,0.27272728085517883
653,0.012042547576129436,0.27272728085517883
654,0.012002400122582912,0.27272728085517883
655,0.011939909309148788,0.27272728085517883
656,0.011872313916683197,0.27272728085517883
657,0.01181636843830347,0.27272728085517883
658,0.01175046619027853,0.27272728085517883
659,0.011685681529343128,0.27272728085517883
660,0.011655555106699467,0.27272728085517883
661,0.011564475484192371,0.27272728085517883
662,0.011527038179337978,0.27272728085517883
663,0.011459890753030777,0.27272728085517883
664,0.011416511610150337,0.27272728085517883
665,0.011370792984962463,0.27272728085517883
666,0.011316725052893162,0.27272728085517883
667,0.011257562786340714,0.27272728085517883
668,0.011213715188205242,0.27272728085517883
669,0.011147051118314266,0.27272728085517883
670,0.011093360371887684,0.27272728085517883
671,0.011035031639039516,0.27272728085517883
672,0.010984253138303757,0.27272728085517883
673,0.010939959436655045,0.27272728085517883
674,0.010881057940423489,0.27272728085517883
675,0.010829460807144642,0.27272728085517883
676,0.010763628408312798,0.27272728085517883
677,0.010717518627643585,0.27272728085517883
678,0.010656786151230335,0.27272728085517883
679,0.010606024414300919,0.27272728085517883
680,0.010560370981693268,0.27272728085517883
681,0.010518727824091911,0.27272728085517883
682,0.010449866764247417,0.27272728085517883
683,0.010411127470433712,0.27272728085517883
684,0.010366111993789673,0.27272728085517883
685,0.010327909141778946,0.27272728085517883
686,0.010283230803906918,0.27272728085517883
687,0.010232463479042053,0.27272728085517883
688,0.010201338678598404,0.27272728085517883
689,0.0101371044293046,0.27272728085517883
690,0.010104223154485226,0.27272728085517883
691,0.010044022463262081,0.27272728085517883
692,0.009995972737669945,0.27272728085517883
693,0.009947276674211025,0.27272728085517883
694,0.00988980196416378,0.27272728085517883
695,0.009842751547694206,0.27272728085517883
696,0.00979379191994667,0.27272728085517883
697,0.00974789634346962,0.27272728085517883
698,0.00971152726560831,0.27272728085517883
699,0.009671607986092567,0.27272728085517883
700,0.009616962634027004,0.27272728085517883
701,0.009575682692229748,0.27272728085517883
702,0.009529385715723038,0.27272728085517883
703,0.009482501074671745,0.27272728085517883
704,0.009435932151973248,0.27272728085517883
705,0.00940113328397274,0.27272728085517883
706,0.009355110116302967,0.27272728085517883
707,0.009315909817814827,0.27272728085517883
