epoch,loss,accuracy,pred,true,euclidean,cosine_similarity
10000,2.769525508483639e-06,0.36363636363636365,2,2,0.0,1
10000,2.769525508483639e-06,0.36363636363636365,20,19,1.4142135623730951,0.0
10000,2.769525508483639e-06,0.36363636363636365,18,18,0.0,1
10000,2.769525508483639e-06,0.36363636363636365,21,22,1.4142135623730951,0.0
10000,2.769525508483639e-06,0.36363636363636365,17,17,0.0,1
10000,2.769525508483639e-06,0.36363636363636365,21,21,0.0,1
10000,2.769525508483639e-06,0.36363636363636365,8,1,1.4142135623730951,0.0
10000,2.769525508483639e-06,0.36363636363636365,4,19,1.4142135623730951,0.0
10000,2.769525508483639e-06,0.36363636363636365,3,10,1.4142135623730951,0.0
10000,2.769525508483639e-06,0.36363636363636365,8,9,1.4142135623730951,0.0
10000,2.769525508483639e-06,0.36363636363636365,21,22,1.4142135623730951,0.0
