epoch,loss,accuracy,pred,true,euclidean,cosine_similarity
11000,1.4499156577585381e-06,0.36363636363636365,2,2,0.0,1
11000,1.4499156577585381e-06,0.36363636363636365,20,19,1.4142135623730951,0.0
11000,1.4499156577585381e-06,0.36363636363636365,18,18,0.0,1
11000,1.4499156577585381e-06,0.36363636363636365,9,22,1.4142135623730951,0.0
11000,1.4499156577585381e-06,0.36363636363636365,12,17,1.4142135623730951,0.0
11000,1.4499156577585381e-06,0.36363636363636365,21,21,0.0,1
11000,1.4499156577585381e-06,0.36363636363636365,2,1,1.4142135623730951,0.0
11000,1.4499156577585381e-06,0.36363636363636365,3,19,1.4142135623730951,0.0
11000,1.4499156577585381e-06,0.36363636363636365,10,10,0.0,1
11000,1.4499156577585381e-06,0.36363636363636365,8,9,1.4142135623730951,0.0
11000,1.4499156577585381e-06,0.36363636363636365,9,22,1.4142135623730951,0.0
